state_code,state_name_english,state_name_local,state_census2011_code,district_code,district_name_english,district_name_local,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_name_local,subdistrict_census2011_code,last_updated
20,Jharkhand,झारखंड,20.0,343,West Singhbhum,पश्चिमी सिंघभूम,368.0,2739,Chaibasa,चाईबासा,2739.0,2024-10-07
10,Bihar,BIHAR,10.0,198,Jamui,जमुई,238.0,1534,Chakai,चकाई,1534.0,2024-10-07
14,Manipur,MANIPUR,14.0,253,Chandel,CHANDEL,280.0,1895,Chakpikarong,,1895.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,49,Dehradun,DEHRADUN,60.0,300,Chakrata,,300.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,504,Y.S.R.,,551.0,5234,Chakrayapet,,5234.0,2024-10-07
20,Jharkhand,झारखंड,20.0,332,Hazaribagh,हज़ारीबाग,360.0,2651,Chalkusa,,2651.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,533,Chitradurga,ಚಿತ್ರದುರ್ಗ,566.0,5504,Challakere,ಚೆಳ್ಳಕೆರೆ,5504.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,531,Chamarajanagara,ಚಾಮರಾಜನಗರ,578.0,5577,Chamarajanagar,ಚಾಮರಾಜನಗರ,5577.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,475,Gadchiroli,गडचिरोली,508.0,4058,Chamorshi,चामोर्शी,4058.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,48,Champawat,CHAMPAWAT,65.0,334,Champawat,,334.0,2024-10-07
15,Mizoram,MIZORAM,15.0,262,Champhai,CHAMPHAI,284.0,1908,Champhai,,1908.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,749,Ntr,NTR,0.0,5008,Chandarlapadu,,5008.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,436,Umaria,उमरिया,431.0,3483,Chandia,चंदिया,3483.0,2024-10-07
4,Chandigarh,CHANDIGARH,4.0,44,Chandigarh,CHANDIGARH,55.0,277,Chandigarh,,277.0,2024-10-07
21,Odisha,ODISHA,21.0,346,Baleshwar,BALESHWAR,377.0,2899,Chandipur,,2899.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,317,Purba Medinipur,PURBA MEDINIPUR,345.0,2481,Chandipur,,2481.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,762,Sakti,सक्ती,0.0,7354,Chandrapur,चन्द्रपुर,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,639,Alirajpur,अलीराजपुर,465.0,3711,Chandra Shekhar Azad Nagar,चंद्र शेखर आजाद,3711.0,2024-10-07
21,Odisha,ODISHA,21.0,365,Mayurbhanj,MAYURBHANJ,376.0,2876,Chandua,,2876.0,2024-10-07
13,Nagaland,NAGALAND,13.0,246,Mokokchung,MOKOKCHUNG,262.0,1761,Changtongya,,1761.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,381,Uttar Bastar Kanker,उत्तर बस्तर कांकेर,413.0,3348,Charama,,3348.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,2,Budgam,,2.0,9,Charar- E- Shrief,,9.0,2024-10-07
10,Bihar,BIHAR,10.0,221,Sitamarhi,सीतामढी,206.0,1076,Charaut,चरौत,1076.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,165,Mahoba,MAHOBA,169.0,869,Charkhari,,869.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,507,Hyderabad,హైదరాబాద్,536.0,4510,Charminar,చార్మినార్,4510.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,748,Eluru,Eluru,0.0,5001,Chatrai,,5001.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,52,Pauri Garhwal,PAURI GARHWAL,61.0,312,Chaubatta Khal,,312.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,148,Gorakhpur,GORAKHPUR,188.0,951,Chauri Chaura,,951.0,2024-10-07
10,Bihar,BIHAR,10.0,205,Madhepura,मधेपुरा,213.0,1170,Chausa,चौसा,1170.0,2024-10-07
10,Bihar,BIHAR,10.0,202,Khagaria,खगड़िया,223.0,1325,Chautham,चौथम,1325.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,113,Sawai Madhopur,SAWAI MADHOPUR,108.0,530,Chauth Ka Barwara,,530.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,231,East Kameng,EAST KAMENG,247.0,1590,Chayangtajo Adc,,1590.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,744,Anakapalli,Anakapalli,0.0,4858,Cheedikada,,4858.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,684,Mancherial,మంచిర్యాల్,0.0,4356,Chennur,చెన్నూర్,4356.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,592,Tirunelveli,TIRUNELVELI,628.0,6648,Cheranmahadevi,சேரன்மகாதேவி,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,0.0,4726,Cherla,చర్ల,4726.0,2024-10-07
6,Haryana,HARYANA,6.0,76,Yamunanagar,YAMUNANAGAR,71.0,363,Chhachhrauli,,363.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,469,Chhatrapati Sambhajinagar,छत्रपती संभाजीनगर,515.0,4137,Chhatrapati Sambhajinagar,छत्रपती संभाजीनगर,4137.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,620,Kishtwar,,18.0,70,Chhatroo,,70.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,155,Kannauj,KANNAUJ,160.0,833,Chhibramau,,833.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,88,Banswara,BANSWARA,125.0,6042,Chhoti Sarwan,CHHOTI SARWAN,0.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,759,Khairagarh-Chhuikhadan-Gandai,खैरागढ़-छुईखदान-गंडई,0.0,3302,Chhuikhadan,,3302.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,645,Gariyaband,गरियाबंद,0.0,3336,Chhura,छुरा,3336.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,394,Betul,बैतूल,447.0,3601,Chicholi,चिचोली,3601.0,2024-10-07
13,Nagaland,NAGALAND,13.0,245,Kohima,KOHIMA,270.0,1845,Chiephobozou,,1845.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,468,Amravati,अमरावती,503.0,4002,Chikhaldara,चिखलदरा,4002.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,630,Chikkaballapura,ಚಿಕ್ಕಬಳ್ಳಾಪುರ,582.0,5596,Chikkaballapura,ಚಿಕ್ಕಬಳ್ಳಾಪುರ,5596.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,532,Chikkamagaluru,ಚಿಕ್ಕಮಗಳೂರು,570.0,5530,Chikkamagaluru,ಚಿಕ್ಕಮಗಳೂರು,5530.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,548,Tumakuru,ತುಮಕೂರು,571.0,5532,Chiknayakanhalli,ಚಿಕ್ಕನಾಯಕನಹಳ್ಳಿ,5532.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,527,Belagavi,ಬೆಳಗಾವಿ,555.0,5433,Chikodi,ಚಿಕ್ಕೋಡಿ,5433.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,751,Palnadu,Palnadu,0.0,5070,Chilakaluripet H/O.Purushotha Patnam,,5070.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,696,Suryapet,సూర్యాపేట,0.0,4667,Chilkur,చిలుకూరు,4667.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,473,Chandrapur,चंद्रपूर,509.0,4065,Chimur,चिमूर,4065.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,538,Kalaburagi,ಕಲಬುರಗಿ,579.0,5583,Chincholi,ಚಿಂಚೋಳಿ,5583.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,688,Mahabubabad,మహబుబాబాద్,0.0,6254,Chinnagudur,చిన్నగూడూర్,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,753,Annamayya,Annamayya,0.0,5236,Chinnamandem,,5236.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,407,Gwalior,ग्वालियर,421.0,3402,Chinour,चीनोर,3402.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,745,Alluri Sitharama Raju,Alluri Sitharama Raju,0.0,4732,Chinturu,Chinturu,4732.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,492,Ratnagiri,रत्नागिरी,528.0,4269,Chiplun,चिपळूण,4269.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,511,Kurnool,KURNOOL,552.0,5291,Chippagiri,,5291.0,2024-10-07
10,Bihar,BIHAR,10.0,213,Purbi Champaran,पूर्वी चंपारण,204.0,1040,Chiraia,चिरैया,1040.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,750,Bapatla,Bapatla,0.0,5123,Chirala,,5123.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,529,Bidar,ಬೀದರ್‌,558.0,7084,Chitaguppa,,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,95,Chittorgarh,CHITTORGARH,126.0,659,Chittaurgarh,,659.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,753,Annamayya,Annamayya,0.0,5245,Chitvel,,5245.0,2024-10-07
24,Gujarat,GUJARAT,24.0,460,Surendranagar,SURENDRANAGAR,475.0,3796,Chuda,,3796.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,16,Chamba,CHAMBA,23.0,84,Churah,,84.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,407,Gwalior,ग्वालियर,421.0,7039,City Center,सिटीसेंटर,0.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,147,Gonda,GONDA,183.0,929,Colonelganj,,929.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,317,Purba Medinipur,PURBA MEDINIPUR,345.0,2490,Contai - III,,2490.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,587,The Nilgiris,THE NILGIRIS,611.0,5758,Coonoor,,5758.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,517,Prakasam,PRAKASAM,549.0,5117,Cumbum,,5117.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,24,Sirmaur,SIRMAUR,32.0,171,Dadahu,,171.0,2024-10-07
20,Jharkhand,झारखंड,20.0,332,Hazaribagh,हज़ारीबाग,360.0,2659,Dadi,,2659.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,144,Gautam Buddha Nagar,GAUTAM BUDDHA NAGAR,141.0,742,Dadri,,742.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,665,Palghar,पालघर,0.0,4158,Dahanu,डहाणू,4158.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,752,Tirupati,Tirupati,0.0,5186,Dakkili,,5186.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,416,Mandsaur,मन्दसौर,433.0,3497,Daloda,दलौदा,3497.0,2024-10-07
20,Jharkhand,झारखंड,20.0,328,Garhwa,गढ़वा,346.0,2510,Danda,डंडा,2510.0,2024-10-07
24,Gujarat,GUJARAT,24.0,441,Banas Kantha,BANAS KANTHA,469.0,3737,Danta,,3737.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,318,Paschim Medinipur,PASCHIM MEDINIPUR,344.0,2468,Dantan - II,,2468.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,114,Sikar,SIKAR,111.0,554,Danta Ramgarh,,554.0,2024-10-07
10,Bihar,BIHAR,10.0,222,Siwan,सिवान,218.0,1242,Darauli,दरौली,1242.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,650,Bemetara,बेमेतरा,0.0,7357,Darhi,दाढ़ी,0.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,309,Darjeeling,DARJEELING,327.0,2154,Darjeeling Pulbazar,,2154.0,2024-10-07
21,Odisha,ODISHA,21.0,363,Koraput,KORAPUT,398.0,3202,Dasamantapur,,3202.0,2024-10-07
24,Gujarat,GUJARAT,24.0,438,Ahmedabad,AHMEDABAD,474.0,3782,Daskroi,,3782.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,318,Paschim Medinipur,PASCHIM MEDINIPUR,344.0,2449,Daspur - I,,2449.0,2024-10-07
3,Punjab,PUNJAB,3.0,33,Hoshiarpur,HOSHIARPUR,38.0,214,Dasua,,214.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,401,Datia,दतिया,422.0,6991,Datia Nagar,दतिया नगर,0.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,535,Davangere,ದಾವಣಗೆರೆ,567.0,5512,Davanagere,ದಾವಣಗೆರೆ,5512.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,772,Phalodi,फलाैदी,,6937,Dechu,देचू,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,110,Nagaur,NAGAUR,112.0,7223,Deh,डेह,0.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,49,Dehradun,DEHRADUN,60.0,304,Dehradun,,304.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,521,Vizianagaram,VIZIANAGARAM,543.0,4839,Denkada,,4839.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,577,Krishnagiri,KRISHNAGIRI,631.0,5892,Denkanikottai,தேன்கனிக்கோட்டை,5892.0,2024-10-07
11,Sikkim,SIKKIM,11.0,228,Gyalshing,Gyalshing,242.0,6398,Dentam,Dentam,0.0,2024-10-07
24,Gujarat,GUJARAT,24.0,441,Banas Kantha,BANAS KANTHA,469.0,3741,Deodar,,3741.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,487,Nashik,नाशिक,516.0,4144,Deola,देवळा,4144.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,421,Raisen,रायसेन,446.0,7010,Deori,देवरी,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,425,Sagar,सागर,427.0,3453,Deori,देवरी,3453.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,638,Singrauli,सिंगरौली,463.0,3704,Deosar,देवसर,3704.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,410,Indore,इन्दौर,439.0,3540,Depalpur,देपालपूर,3540.0,2024-10-07
3,Punjab,PUNJAB,3.0,32,Gurdaspur,GURDASPUR,35.0,204,Dera Baba Nanak,,204.0,2024-10-07
3,Punjab,PUNJAB,3.0,608,S.A.S Nagar,,52.0,268,Dera Bassi,,268.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,18,Kangra,KANGRA,24.0,103,Dera Gopipur,,103.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,689,Jangoan,జనగాం,0.0,4701,Devaruppula,దేవరుప్పుల,4701.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,645,Gariyaband,गरियाबंद,0.0,3338,Devbhog,देवभोग,3338.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,495,Sindhudurg,सिंधुदुर्ग,529.0,4275,Devgad,देवगड,4275.0,2024-10-07
32,Kerala,KERALA,32.0,556,Idukki,ഇടുക്കി,596.0,5664,Devikulam,ദേവികുളം,5664.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,650,Bemetara,बेमेतरा,0.0,7298,Devkar,देवकर,0.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,22,Mandi,MANDI,27.0,7175,Dhalwan,Dhalwan,0.0,2024-10-07
21,Odisha,ODISHA,21.0,348,Bhadrak,BHADRAK,378.0,2913,Dhamanagar,,2913.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,468,Amravati,अमरावती,503.0,4014,Dhamangaon Railway,धामनगाव रेल्वे,4014.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,90,Barmer,BARMER,115.0,6912,Dhanaau,धनाउ,0.0,2024-10-07
10,Bihar,BIHAR,10.0,212,Patna,पटना,230.0,1409,Dhanarua,धनरूआ,1409.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,55,Tehri Garhwal,TEHRI GARHWAL,59.0,298,Dhanaulti,,298.0,2024-10-07
21,Odisha,ODISHA,21.0,371,Sambalpur,SAMBALPUR,372.0,2789,Dhanupali,,2789.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,721,Narayanpet,నారాయణ్ పేట్,0.0,4572,Dhanwada,దన్వాడ,4572.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,386,Raigarh,रायगढ़,403.0,3263,Dharamjaigarh,धरमजयगढ़,3263.0,2024-10-07
30,Goa,GOA,30.0,552,South Goa,SOUTH GOA,586.0,5931,Dharbandora,Dharbandoda,0.0,2024-10-07
16,Tripura,ত্রিপুরা,16.0,270,North Tripura,উত্তর ত্রিপুরা,292.0,6691,Dharmanagar,ধর্ম্মনগর,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,0.0,4591,Dharoor,ధరూర్,4591.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,516,Nizamabad,నిజామాబాదు,533.0,4378,Dharpally,ధర్ పల్లి,4378.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,387,Raipur,रायपुर,410.0,7292,Dharsiwa,धरसींवा,0.0,2024-10-07
6,Haryana,HARYANA,6.0,60,Faridabad,FARIDABAD,88.0,6414,Dhauj St,धौज,0.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,661,Hapur,HAPUR,0.0,6032,Dhaulana,DHAULANA,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,98,Dholpur,DHOLPUR,106.0,518,Dhaulpur,,518.0,2024-10-07
24,Gujarat,GUJARAT,24.0,438,Ahmedabad,AHMEDABAD,474.0,3783,Dholka,,3783.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,755,Nandyal,Nandyal,0.0,5289,Dhone,,5289.0,2024-10-07
3,Punjab,PUNJAB,3.0,43,Sangrur,SANGRUR,53.0,270,Dhuri,,270.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,304,South 24 Parganas,SOUTH 24 Parganas,343.0,2426,Diamond Harbour - I,,2426.0,2024-10-07
10,Bihar,BIHAR,10.0,218,Saran,सारण,219.0,1266,Dighwara,दिघवारा,1266.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,680,Nirmal,నిర్మల్,0.0,4343,Dilawarpur,దిలావర్ పూర్,4343.0,2024-10-07
18,Assam,ASSAM,18.0,300,Sivasagar,SIVASAGAR,311.0,2070,Dimow,,2070.0,2024-10-07
3,Punjab,PUNJAB,3.0,32,Gurdaspur,GURDASPUR,35.0,6860,Dinanagar,Dinanagar,0.0,2024-10-07
10,Bihar,BIHAR,10.0,212,Patna,पटना,230.0,1399,Dinapur-Cum-Khagaul,दानापुर,1399.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,404,Dindori,डिंडोरी,453.0,3640,Dindori,डिंडोरी,3640.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,308,Cooch Behar,COOCH BEHAR,329.0,2188,Dinhata - II,,2188.0,2024-10-07
18,Assam,ASSAM,18.0,292,Karbi Anglong,KARBI ANGLONG,314.0,2089,Diphu,,2089.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,242,West Kameng,WEST KAMENG,246.0,1566,Dirang Adc,Dirang ADC,1566.0,2024-10-07
3,Punjab,PUNJAB,3.0,43,Sangrur,SANGRUR,53.0,6852,Dirba,,0.0,2024-10-07
24,Gujarat,GUJARAT,24.0,445,Dahod,DAHOD,485.0,3893,Dohad,,3893.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,752,Tirupati,Tirupati,0.0,5196,Doravarisatram,,5196.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,642,Sukma,सुकमा,0.0,7355,Dornapal,दोरनापाल,0.0,2024-10-07
18,Assam,ASSAM,18.0,294,Kokrajhar,KOKRAJHAR,300.0,2003,Dotoma,,2003.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,698,Vikarabad,వికారాబాద్,0.0,4552,Doulathabad,దౌలతాబాద్,4552.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,99,Dungarpur,DUNGARPUR,124.0,7137,Dowda,दोवड़ा,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,692,Siddipet,సిద్దిపేట,0.0,4458,Dubbak,దుబ్బాక,4458.0,2024-10-07
3,Punjab,PUNJAB,3.0,41,Patiala,PATIALA,48.0,6849,Dudhan Sadhan,,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,105,Jhalawar,JHALAWAR,129.0,6926,Dug,डग,0.0,2024-10-07
20,Jharkhand,झारखंड,20.0,326,Dumka,दुमका,362.0,2673,Dumka,,2673.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,57,Uttar Kashi,UTTAR KASHI,56.0,281,Dunda,,281.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,99,Dungarpur,DUNGARPUR,124.0,646,Dungarpur,,646.0,2024-10-07
21,Odisha,ODISHA,21.0,372,Sonepur,SONEPUR,392.0,3133,Dunguripali,,3133.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,378,Durg,दुर्ग,409.0,3317,Durg,,3317.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,504,Y.S.R.,,551.0,5203,Duvvur,,5203.0,2024-10-07
15,Mizoram,MIZORAM,15.0,268,Serchhip,SERCHHIP,285.0,1911,East Lungdar,,1911.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,317,Purba Medinipur,PURBA MEDINIPUR,345.0,2492,Egra - II,,2492.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,682,Peddapalli,పెద్దపల్లి,0.0,4410,Eligaid,ఎలిగేడు,4410.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,138,Etah,ETAH,201.0,1008,Etah,,1008.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,475,Gadchiroli,गडचिरोली,508.0,4060,Etapalli,एटापल्ली,4060.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,118,Agra,AGRA,146.0,765,Etmadpur,,765.0,2024-10-07
3,Punjab,PUNJAB,3.0,29,Faridkot,FARIDKOT,45.0,242,Faridkot,,242.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,130,Bareilly,BAREILLY,150.0,789,Faridpur,,789.0,2024-10-07
21,Odisha,ODISHA,21.0,367,Nayagarh,NAYAGARH,385.0,3027,Fategarh,,3027.0,2024-10-07
3,Punjab,PUNJAB,3.0,32,Gurdaspur,GURDASPUR,35.0,7191,Fatehgarh Churian,,0.0,2024-10-07
6,Haryana,HARYANA,6.0,604,Nuh,नूँह,87.0,423,Ferozepur Jhirka,,423.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,537,Gadag,ಗದಗ,561.0,5470,Gadag,ಗದಗ,5470.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,47,Chamoli,CHAMOLI,57.0,289,Gairsain,,289.0,2024-10-07
17,Meghalaya,MEGHALAYA,17.0,278,West Garo Hills,WEST GARO HILLS,293.0,1968,Gambegre,,1968.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,582,Pudukkottai,PUDUKKOTTAI,621.0,5820,Gandarvakkottai,,5820.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,512,Mahabubnagar,మహబూబ్ నగర్,538.0,4538,Gandeed,గండీడ్(M),4538.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,626,Ganderbal,GANDERBAL,11.0,47,Ganderbal,,47.0,2024-10-07
24,Gujarat,GUJARAT,24.0,453,Navsari,NAVSARI,490.0,3924,Gandevi,,3924.0,2024-10-07
24,Gujarat,GUJARAT,24.0,449,Kachchh,KACHCHH,468.0,3731,Gandhidham,,3731.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,489,Parbhani,परभणी,513.0,4122,Gangakhed,गंगाखेड,4122.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,469,Chhatrapati Sambhajinagar,छत्रपती संभाजीनगर,515.0,4140,Gangapur,गंगापूर,4140.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,18,Kangra,KANGRA,24.0,6921,Gangath,,0.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,543,Koppal,ಕೊಪ್ಪಳ,560.0,5466,Gangawati,ಗಂಗಾವತಿ,5466.0,2024-10-07
21,Odisha,ODISHA,21.0,367,Nayagarh,NAYAGARH,385.0,3022,Gania,,3022.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,519,Srikakulam,SRIKAKULAM,542.0,4801,Gara,,4801.0,2024-10-07
24,Gujarat,GUJARAT,24.0,445,Dahod,DAHOD,485.0,3894,Garbada,,3894.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,88,Banswara,BANSWARA,125.0,651,Garhi,,651.0,2024-10-07
24,Gujarat,GUJARAT,24.0,443,Bhavnagar,BHAVNAGAR,481.0,3857,Gariadhar,,3857.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,696,Suryapet,సూర్యాపేట,0.0,4666,Garidepally,గరిడేపల్లి,4666.0,2024-10-07
10,Bihar,BIHAR,10.0,218,Saran,सारण,219.0,1265,Garkha,गरखा,1265.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,502,Ananthapuramu,అనంతపురము,553.0,5324,Garladinne,,5324.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,522,Warangal,వరంగల్,540.0,4707,Geesugonda,గీసుగొండ,4707.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,240,Upper Siang,UPPER SIANG,252.0,1665,Geku Eac,Geku EAC,1665.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,240,Upper Siang,UPPER SIANG,252.0,1661,Gelling Circle,Gelling Circle,1661.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,55,Tehri Garhwal,TEHRI GARHWAL,59.0,293,Ghansali,,293.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,479,Jalna,जालना,514.0,4130,Ghansawangi,घनसावंगी,4130.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,700,Medchal Malkajgiri,మేడ్చల్ మల్కాజిగిరి,0.0,4523,Ghatkesar,ఘట్కేసర్,4523.0,2024-10-07
24,Gujarat,GUJARAT,24.0,438,Ahmedabad,AHMEDABAD,474.0,6513,Ghatlodiya,Ghatlodiya,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,0.0,4605,Ghattu,గట్టు,4605.0,2024-10-07
